SC_S4_19_R		 4 1  8  9  7  2  6  -2089.8 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S4_20_R		 4 1  8  9  7  2  7  -1933.0 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S4_21_R		 4 1  8  9  7  2  8  -2225.1 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S4_22_R		 4 1  8  9  7  2  9  -2027.3 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S4_23_R		 4 1  8  9  7  2 10  -2048.9 1.5 1.3  61.3  61.3 -2550.0 -2500.0
SC_S5_01_L		 5 1  8  9  8  2  0  -1910.2 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S5_02_L		 5 1  8  9  8  2  1  -1832.0 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S5_03_L		 5 1  8  9  8  2  2  -1720.7 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S5_04_L		 5 1  8  9  8  2  3  -1855.4 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S5_05_L		 5 1  8  9  8  2  4  -1859.4 1.5 1.3  60.6  60.6 -2550.0 -2500.0
SC_S5_06_L		 5 1  8  9  8  2  5  -1703.1 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S5_07_L		 5 1  8  9  8  2  6  -1875.8 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S5_08_L		 5 1  8  9  8  2  7  -1899.7 1.5 1.3  61.4  61.4 -2550.0 -2500.0
SC_S5_09_L		 5 1  8  9  8  2  8  -1791.6 1.5 1.3  61.5  61.5 -2550.0 -2500.0
SC_S5_10_L		 5 1  8  9  8  2  9  -1863.2 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S5_11_L		 5 1  8  9  8  2 10  -1808.5 1.5 1.3  60.5  60.5 -2550.0 -2500.0
SC_S5_12_L		 5 1  8  9  8  2 11  -1998.6 1.5 1.3  61.3  61.3 -2550.0 -2500.0
SC_S5_13_L		 5 1  8  9  9  2  0  -1766.1 1.5 1.3  61.2 490.2 -2550.0 -2500.0
SC_S5_14_L		 5 1  8  9  9  2  1  -2033.4 1.5 1.3  61.2 489.7 -2550.0 -2500.0
SC_S5_15_L		 5 1  8  9  9  2  2  -1977.3 1.5 1.3  61.0 488.0 -2550.0 -2500.0
SC_S5_16_L		 5 1  8  9  9  2  3  -2031.0 1.5 1.3  61.0 488.2 -2550.0 -2500.0
