SC_S5_45B_L		 9 1 12  6 12  2  5  -2481.4 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S5_46A_L		 9 1 12  6 12  2  6  -2500.0 1.5 1.3  60.6  60.6 -2550.0 -2500.0
SC_S5_46B_L		 9 1 12  6 12  2  7  -2469.9 1.5 1.3  60.5  60.5 -2550.0 -2500.0
SC_S5_47A_L		10 1 12  6 12  2  8  -2200.4 1.5 1.3  60.5  60.5 -2550.0 -2500.0
SC_S5_47B_L		10 1 12  6 12  2  9  -2086.8 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S5_48A_L		10 1 12  6 12  2 10  -1949.6 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S5_48B_L		10 1 12  6 12  2 11  -2011.7 1.5 1.3  60.5  60.5 -2550.0 -2500.0
SC_S5_43A_R		 9 1 12  6 13  2  0  -2500.0 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S5_43B_R		 9 1 12  6 13  2  1  -2500.0 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S5_44A_R		 9 1 12  6 13  2  2  -2222.3 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S5_44B_R		 9 1 12  6 13  2  3  -2500.0 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S5_45A_R		 9 1 12  6 13  2  4  -2303.1 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S5_45B_R		 9 1 12  6 13  2  5  -2140.2 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S5_46A_R		 9 1 12  6 13  2  6  -2500.0 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S5_46B_R		 9 1 12  6 13  2  7  -2396.2 1.5 1.3  61.3  61.3 -2550.0 -2500.0
SC_S5_47A_R		10 1 12  6 13  2  8  -2106.6 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S5_47B_R		10 1 12  6 13  2  9  -2020.0 1.5 1.3  61.3  61.3 -2550.0 -2500.0
SC_S5_48A_R		10 1 12  6 13  2 10  -2106.7 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S5_48B_R		10 1 12  6 13  2 11  -1968.6 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S6_43A_L		 9 1 12  6 14  2  0  -2451.7 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S6_43B_L		 9 1 12  6 14  2  1  -2371.3 1.5 1.3  60.5  60.5 -2550.0 -2500.0
SC_S6_44A_L		 9 1 12  6 14  2  2  -2500.0 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S6_44B_L		 9 1 12  6 14  2  3  -2500.0 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S6_45A_L		 9 1 12  6 14  2  4  -2500.0 1.5 1.3  60.6  60.6 -2550.0 -2500.0
SC_S6_45B_L		 9 1 12  6 14  2  5  -2389.4 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S6_46A_L		 9 1 12  6 14  2  6  -2159.1 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S6_46B_L		 9 1 12  6 14  2  7  -2362.7 1.5 1.3  61.6  61.6 -2550.0 -2500.0
SC_S6_47A_L		10 1 12  6 14  2  8  -2168.2 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S6_47B_L		10 1 12  6 14  2  9  -2036.2 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S6_48A_L		10 1 12  6 14  2 10  -1871.4 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S6_48B_L		10 1 12  6 14  2 11  -2187.6 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S6_43A_R		 9 1 12  6 15  2  0  -2168.2 1.5 1.3  60.3  60.3 -2550.0 -2500.0
SC_S6_43B_R		 9 1 12  6 15  2  1  -2388.1 1.5 1.3  61.3  61.3 -2550.0 -2500.0
SC_S6_44A_R		 9 1 12  6 15  2  2  -1961.3 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S6_44B_R		 9 1 12  6 15  2  3  -2319.6 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S6_45A_R		 9 1 12  6 15  2  4  -2342.0 1.5 1.3  60.4  60.4 -2550.0 -2500.0
SC_S6_45B_R		 9 1 12  6 15  2  5  -2500.0 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S6_46A_R		 9 1 12  6 15  2  6  -2067.4 1.5 1.3  61.3  61.3 -2550.0 -2500.0
SC_S6_46B_R		 9 1 12  6 15  2  7  -2197.3 1.5 1.3  61.5  61.5 -2550.0 -2500.0
SC_S6_47A_R		10 1 12  6 15  2  8  -2025.1 1.5 1.3  60.5  60.5 -2550.0 -2500.0
SC_S6_47B_R		10 1 12  6 15  2  9  -1915.4 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S6_48A_R		10 1 12  6 15  2 10  -2125.9 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S6_48B_R		10 1 12  6 15  2 11  -1876.7 1.5 1.3  60.7  60.7 -2550.0 -2500.0
