proton	1	24	18	19	20	0.953117
proton	1	24	20	21	22	0.962597
proton	1	24	22	23	24	0.969512
proton	1	24	24	25	26	0.967665
proton	1	24	26	27	28	0.935632
proton	1	24	28	29	30	0.894737
proton	1	25	-30	-29	-28	0.918919
proton	1	25	-28	-27	-26	0.89011
proton	1	25	-26	-25	-24	0.962649
proton	1	25	-24	-23	-22	0.971561
proton	1	25	-22	-21	-20	0.967698
proton	1	25	-20	-19	-18	0.970427
proton	1	25	-18	-17	-16	0.96729
proton	1	25	-16	-15	-14	0.970071
proton	1	25	-14	-13	-12	0.969609
proton	1	25	-12	-11	-10	0.970958
proton	1	25	-10	-9	-8	0.96909
