SC_S4_41A_R		 8 1 12  3  8  2  6  -2500.0 1.5 1.3  61.6  61.6 -2550.0 -2500.0
SC_S4_41B_R		 8 1 12  3  8  2  7  -2500.0 1.5 1.3  60.6  60.6 -2550.0 -2500.0
SC_S4_42A_R		 8 1 12  3  8  2  8  -2488.6 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S4_42B_R		 8 1 12  3  8  2  9  -2353.9 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S3_24_L		 8 1 12  3  7  2  0  -2412.0 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S3_25_L		 8 1 12  3  7  2  1  -2030.8 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S3_26_L		 8 1 12  3  7  2  2  -2353.8 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S3_27_L		 8 1 12  3  7  2  3  -2369.6 1.5 1.3  60.5  60.5 -2550.0 -2500.0
SC_S3_28_L		 8 1 12  3  7  2  4  -2207.9 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S3_29_L		 8 1 12  3  7  2  5  -2366.2 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S3_30_L		 8 1 12  3  7  2  6  -2018.3 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S3_31_L		 8 1 12  3  7  2  7  -2423.3 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S3_32_L		 8 1 12  3  7  2  8  -2430.1 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S3_33_L		 8 1 12  3  7  2  9  -2380.5 1.5 1.3  60.6  60.6 -2550.0 -2500.0
SC_S3_34_L		 8 1 12  3  7  2 10  -2380.4 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S3_35_L		 8 1 12  3  7  2 11  -2058.4 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S3_36_L		 8 1 12  3  6  2  0  -2048.2 1.5 1.3  60.3 482.6 -2550.0 -2500.0
SC_S3_37_L		 8 1 12  3  6  2  1  -2453.6 1.5 1.3  60.6 484.8 -2550.0 -2500.0
SC_S3_38_L		 8 1 12  3  6  2  2  -2416.9 1.5 1.3  60.6 485.1 -2550.0 -2500.0
SC_S3_39_L		 8 1 12  3  6  2  3  -2297.5 1.5 1.3  60.6 485.2 -2550.0 -2500.0
SC_S3_40A_L		 8 1 12  3  6  2  4  -2500.0 1.5 1.3  61.1 488.9 -2550.0 -2500.0
SC_S3_40B_L		 8 1 12  3  6  2  5  -2500.0 1.5 1.3  60.8 487.0 -2550.0 -2500.0
SC_S3_41A_L		 8 1 12  3  6  2  6  -2500.0 1.5 1.3  60.9 487.6 -2550.0 -2500.0
SC_S3_41B_L		 8 1 12  3  6  2  7  -2500.0 1.5 1.3  60.9 487.5 -2550.0 -2500.0
SC_S3_42A_L		 8 1 12  3  6  2  8  -2460.5 1.5 1.3  60.9 487.3 -2550.0 -2500.0
SC_S3_42B_L		 8 1 12  3  6  2  9  -2500.0 1.5 1.3  60.7 486.2 -2550.0 -2500.0
SC_S3_24_R		 8 1 12  3  5  2  0  -2411.0 1.5 1.3  61.2 489.7 -2550.0 -2500.0
SC_S3_25_R		 8 1 12  3  5  2  1  -2279.6 1.5 1.3  61.1 489.3 -2550.0 -2500.0
SC_S3_26_R		 8 1 12  3  5  2  2  -2269.0 1.5 1.3  61.1 489.0 -2550.0 -2500.0
SC_S3_27_R		 8 1 12  3  5  2  3  -2201.9 1.5 1.3  61.3 491.0 -2550.0 -2500.0
SC_S3_28_R		 8 1 12  3  5  2  4  -2088.4 1.5 1.3  61.0 488.7 -2550.0 -2500.0
SC_S3_29_R		 8 1 12  3  5  2  5  -2062.9 1.5 1.3  61.3 490.5 -2550.0 -2500.0
SC_S3_30_R		 8 1 12  3  5  2  6  -2350.0 1.5 1.3  61.1 489.0 -2550.0 -2500.0
SC_S3_31_R		 8 1 12  3  5  2  7  -2500.0 1.5 1.3  61.3 490.6 -2550.0 -2500.0
SC_S3_32_R		 8 1 12  3  5  2  8  -2208.7 1.5 1.3  60.8 486.9 -2550.0 -2500.0
SC_S3_33_R		 8 1 12  3  5  2  9  -2137.6 1.5 1.3  61.1 489.0 -2550.0 -2500.0
SC_S3_34_R		 8 1 12  3  5  2 10  -2472.0 1.5 1.3  61.1 489.1 -2550.0 -2500.0
SC_S3_35_R		 8 1 12  3  5  2 11  -2285.3 1.5 1.3  61.1 489.0 -2550.0 -2500.0
SC_S3_36_R		 8 1 12  3  4  2  0  -2004.8 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S3_37_R		 8 1 12  3  4  2  1  -2249.4 1.5 1.3  61.3  61.3 -2550.0 -2500.0
SC_S3_38_R		 8 1 12  3  4  2  2  -2268.8 1.5 1.3  61.4  61.4 -2550.0 -2500.0
SC_S3_39_R		 8 1 12  3  4  2  3  -1880.6 1.5 1.3  60.5  60.5 -2550.0 -2500.0
SC_S3_40A_R		 8 1 12  3  4  2  4  -2497.3 1.5 1.3  61.4  61.4 -2550.0 -2500.0
SC_S3_40B_R		 8 1 12  3  4  2  5  -2500.0 1.5 1.3  61.3  61.3 -2550.0 -2500.0
SC_S3_41A_R		 8 1 12  3  4  2  6  -2494.2 1.5 1.3  61.7  61.7 -2550.0 -2500.0
SC_S3_41B_R		 8 1 12  3  4  2  7  -2045.9 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S3_42A_R		 8 1 12  3  4  2  8  -2340.7 1.5 1.3  61.3  61.3 -2550.0 -2500.0
SC_S3_42B_R		 8 1 12  3  4  2  9  -2366.8 1.5 1.3  61.5  61.5 -2550.0 -2500.0
